"sep=	"
Shimmer_BFED_Timestamp_Unix_CAL	Shimmer_BFED_Accel_LN_X_CAL	Shimmer_BFED_Accel_LN_Y_CAL	Shimmer_BFED_Accel_LN_Z_CAL	Shimmer_BFED_Accel_WR_X_CAL	Shimmer_BFED_Accel_WR_Y_CAL	Shimmer_BFED_Accel_WR_Z_CAL	Shimmer_BFED_Gyro_X_CAL	Shimmer_BFED_Gyro_Y_CAL	Shimmer_BFED_Gyro_Z_CAL	Shimmer_BFED_Pressure_BMP180_CAL	Shimmer_BFED_Temperature_BMP180_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	kPa	Degrees Celsius	
1512129073703.64	-9.37349397590362	-0.204819277108434	0.903614457831325	-9.65297363580625	-0.402207234825261	0.431637032495402	0.137404580152672	0.290076335877863	19.0229007633588	102.42788620301	26.9098182449714	
1512129073707.55	-9.40963855421687	-0.168674698795181	0.927710843373494	-9.60392397302268	-0.461066830165543	0.48068669527897	0.213740458015267	0.152671755725191	18.1374045801527	102.424930898688	26.9098182449714	
1512129073711.46	-9.50602409638554	-0.168674698795181	0.927710843373494	-9.80993255671367	-0.362967504598406	0.539546290619252	0.16793893129771	0.152671755725191	17.587786259542	102.424930898688	26.9098182449714	
1512129073715.36	-9.53012048192771	-0.168674698795181	0.939759036144578	-9.67259350091968	-0.392397302268547	0.637645616186389	0.0610687022900763	0.244274809160305	18.0152671755725	102.424930898688	26.9098182449714	
1512129073719.27	-9.56626506024096	-0.204819277108434	0.903614457831325	-9.80012262415696	-0.431637032495402	0.559166155732679	0.0152671755725191	0.442748091603053	17.8931297709924	102.42788620301	26.9098182449714	
1512129073723.18	-9.46987951807229	-0.180722891566265	0.879518072289157	-9.66278356836297	-0.382587369711833	0.510116492949111	0.16793893129771	0.351145038167939	17.8625954198473	102.42788620301	26.9098182449714	
1512129073727.08	-9.37349397590362	-0.132530120481928	0.843373493975904	-9.64316370324954	-0.431637032495402	0.529736358062538	0.0916030534351145	0.763358778625954	17.7862595419847	102.42788620301	26.9098182449714	
1512129073730.99	-9.3855421686747	-0.0843373493975904	0.734939759036145	-9.65297363580625	-0.304107909258124	0.392397302268547	-0.259541984732824	0.50381679389313	17.0992366412214	102.424930898688	26.9098182449714	
1512129073734.89	-9.45783132530121	-0.108433734939759	0.831325301204819	-9.56468424279583	-0.206008583690987	0.412017167381974	-0.122137404580153	0.473282442748092	17.1297709923664	102.424930898688	26.9098182449714	
1512129073738.8	-9.42168674698795	-0.036144578313253	0.975903614457831	-9.55487431023912	-0.29429797670141	0.608215818516248	-0.0916030534351145	0.702290076335878	15.3587786259542	102.424930898688	26.9098182449714	
1512129073742.71	-9.40963855421687	0.072289156626506	0.927710843373494	-9.59411404046597	-0.0980993255671367	0.451256897608829	0.106870229007634	0.900763358778626	13.0534351145038	102.421975595134	26.9098182449714	
1512129073746.61	-9.50602409638554	0.240963855421687	0.831325301204819	-9.50582464745555	-0.0686695278969957	0.510116492949111	0.351145038167939	1.05343511450382	11.3129770992366	102.421975595134	26.9098182449714	
1512129073750.52	-9.5421686746988	0.204819277108434	0.867469879518072	-9.69221336603311	-0.0490496627835684	0.58859595340282	-0.0916030534351145	1.05343511450382	8.47328244274809	102.421975595134	26.9098182449714	
1512129073754.43	-9.53012048192771	0.120481927710843	0.987951807228916	-9.70202329858982	0.00980993255671367	0.470876762722256	-0.213740458015267	1.00763358778626	6.0	102.42788620301	26.9098182449714	
1512129073758.33	-9.48192771084337	0.144578313253012	1.06024096385542	-9.65297363580625	-0.058859595340282	0.637645616186389	-0.229007633587786	1.40458015267176	4.27480916030534	102.42788620301	26.9098182449714	
1512129073762.24	-9.48192771084337	0.204819277108434	1.02409638554217	-9.69221336603311	-0.029429797670141	0.657265481299816	-0.198473282442748	1.54198473282443	2.59541984732824	102.42788620301	26.9098182449714	
1512129073766.14	-9.55421686746988	0.204819277108434	0.927710843373494	-9.6824034334764	-0.00980993255671367	0.568976088289393	-0.320610687022901	1.72519083969466	1.3587786259542	102.42788620301	26.9098182449714	
1512129073770.05	-9.53012048192771	0.0843373493975904	0.867469879518072	-9.72164316370325	-0.0686695278969957	0.559166155732679	-1.08396946564886	1.84732824427481	0.687022900763359	102.42788620301	26.9098182449714	
1512129073773.96	-9.44578313253012	0.0120481927710843	0.819277108433735	-9.66278356836297	-0.147148988350705	0.519926425505825	-1.06870229007634	1.52671755725191	-0.0458015267175573	102.42788620301	26.9098182449714	
1512129073777.86	-9.45783132530121	-0.180722891566265	0.759036144578313	-9.74126302881668	-0.323727774371551	0.362967504598406	-1.29770992366412	1.52671755725191	-0.519083969465649	102.42788620301	26.9098182449714	
1512129073781.77	-9.44578313253012	-0.156626506024096	0.734939759036145	-9.69221336603311	-0.343347639484979	0.333537706928265	-1.34351145038168	1.22137404580153	-0.83969465648855	102.42788620301	26.9098182449714	
1512129073785.68	-9.40963855421687	-0.144578313253012	0.662650602409639	-9.63335377069283	-0.343347639484979	0.255058246474555	-1.32824427480916	1.20610687022901	-0.870229007633588	102.42788620301	26.9098182449714	
1512129073789.58	-9.43373493975904	-0.0963855421686747	0.686746987951807	-9.60392397302268	-0.274678111587983	0.353157572041692	-1.48091603053435	1.08396946564886	-0.732824427480916	102.42788620301	26.9098182449714	
1512129073793.49	-9.45783132530121	-0.156626506024096	0.759036144578313	-9.67259350091968	-0.264868179031269	0.392397302268547	-1.9236641221374	0.763358778625954	-0.977099236641221	102.42788620301	26.9098182449714	
1512129073797.39	-9.49397590361446	-0.180722891566265	0.771084337349398	-9.69221336603311	-0.343347639484979	0.382587369711833	-2.13740458015267	0.732824427480916	-0.595419847328244	102.42788620301	26.9098182449714	
1512129073801.3	-9.45783132530121	-0.180722891566265	0.819277108433735	-9.6137339055794	-0.29429797670141	0.402207234825261	-2.01526717557252	0.50381679389313	-0.610687022900763	102.42788620301	26.9098182449714	
1512129073805.21	-9.45783132530121	-0.072289156626506	0.855421686746988	-9.66278356836297	-0.274678111587983	0.402207234825261	-1.95419847328244	0.458015267175573	-0.183206106870229	102.42788620301	26.9098182449714	
